LL notch,0,0.0132
LL notch,0,-0.0632
UL notch,-0.4,0.4467
UL notch,13.11,13.0281
UR notch,383.377,384.2646
UR notch,13.11,13.0663
LR notch,383.777,383.8311
LR notch,0,0.016
Lower V LL,10.3,10.5728
Lower V LL,-2.45,-2.4113
Lower V UL,10.3,10.4984
Lower V UL,5.55,5.4214
Lower V LR,373.9,373.7315
Lower V LR,-2.45,-2.2102
Lower V UR,373.9,373.7064
Lower V UR,5.55,5.6842
Upper V LL,10.3,10.5857
Upper V LL,7.55,7.4415
Upper V UL,10.3,10.4847
Upper V UL,15.55,15.3792
Upper V LR,373.9,373.7381
Upper V LR,7.55,7.7382
Upper V UR,373.9,373.7227
Upper V UR,15.5,15.6845
UR tap,386.927,387.2263
UR tap,13.11,12.992
LR tap,386.927,387.2854
LR tap,0,0.1023
LL tap,-3.55,-2.9936
LL tap,0,0.0905
UL tap,-3.55,-3.0401
UL tap,13.11,12.9404
Lower V LF,10.3,10.5786
Lower V LF,-0.45,-0.3845
Lower V UF,10.3,10.5618
Lower V UF,3.55,3.6651
Lower V LFR,373.9,373.7422
Lower V LFR,-0.45,-0.3647
Lower V UFR,373.9,373.7248
Lower V UFR,3.55,3.757
Upper V LFL,10.3,10.5667
Upper V LFL,9.55,9.6394
Upper V UFL,10.3,10.4939
Upper V UFL,13.55,13.3605
Upper V LFR,373.9,373.7757
Upper V LFR,9.55,9.8259
Upper V UFR,373.9,373.7084
Upper V UFR,13.55,13.5389
