LL notch,0,0.0141
LL notch,0,0.0355
UL notch,-0.4,0.397
UL notch,13.11,13.1401
UR notch,383.377,384.3595
UR notch,13.11,13.1721
LR notch,383.777,384.1599
LR notch,0,0.0131
Lower V LL,10.3,10.3242
Lower V LL,-2.45,-1.9128
Lower V UL,10.3,10.4231
Lower V UL,5.55,5.7409
Lower V LR,373.9,373.6926
Lower V LR,-2.45,-2.2858
Lower V UR,373.9,373.6799
Lower V UR,5.55,5.4754
Upper V LL,10.3,10.4068
Upper V LL,7.55,8.1114
Upper V UL,10.3,10.3775
Upper V UL,15.55,15.968
Upper V LR,373.9,373.7342
Upper V LR,7.55,7.5128
Upper V UR,373.9,373.8287
Upper V UR,15.5,15.3003
UR tap,386.927,387.4612
UR tap,13.11,13.062
LR tap,386.927,387.4986
LR tap,0,0.1441
LL tap,-3.55,-2.9916
LL tap,0,0.1101
UL tap,-3.55,-3.0396
UL tap,13.11,13.1239
Lower V LF,10.3,10.3653
Lower V LF,-0.45,-0.0765
Lower V UF,10.3,10.3799
Lower V UF,3.55,3.9726
Lower V LFR,373.9,373.7407
Lower V LFR,-0.45,-0.4386
Lower V UFR,373.9,373.7295
Lower V UFR,3.55,3.6862
Upper V LFL,10.3,10.4344
Upper V LFL,9.55,9.9638
Upper V UFL,10.3,10.392
Upper V UFL,13.55,14.1501
Upper V LFR,373.9,373.7429
Upper V LFR,9.55,9.3842
Upper V UFR,373.9,373.7766
Upper V UFR,13.55,13.4515
