LL notch,0,0.0137
LL notch,0,0.0362
UL notch,-0.4,0.3073
UL notch,13.11,13.0765
UR notch,383.377,384.3144
UR notch,13.11,13.1289
LR notch,383.777,383.9564
LR notch,0,0.0221
Lower V LL,10.3,10.6028
Lower V LL,-2.45,-2.1862
Lower V UL,10.3,10.3617
Lower V UL,5.55,5.7876
Lower V LR,373.9,373.4276
Lower V LR,-2.45,-2.5993
Lower V UR,373.9,373.6062
Lower V UR,5.55,5.4714
Upper V LL,10.3,10.348
Upper V LL,7.55,7.6285
Upper V UL,10.3,10.3986
Upper V UL,15.55,15.8312
Upper V LR,373.9,373.5502
Upper V LR,7.55,7.4867
Upper V UR,373.9,373.6095
Upper V UR,15.5,15.2197
UR tap,386.927,387.3325
UR tap,13.11,13.0526
LR tap,386.927,387.3879
LR tap,0,0.1538
LL tap,-3.55,-3.075
LL tap,0,0.1096
UL tap,-3.55,-3.1774
UL tap,13.11,12.9511
Lower V LF,10.3,10.5766
Lower V LF,-0.45,-0.1636
Lower V UF,10.3,10.3568
Lower V UF,3.55,3.9601
Lower V LFR,373.9,373.5321
Lower V LFR,-0.45,-0.6505
Lower V UFR,373.9,373.6311
Lower V UFR,3.55,3.6128
Upper V LFL,10.3,10.3371
Upper V LFL,9.55,9.8183
Upper V UFL,10.3,10.3939
Upper V UFL,13.55,13.9777
Upper V LFR,373.9,373.5148
Upper V LFR,9.55,9.3508
Upper V UFR,373.9,373.6075
Upper V UFR,13.55,13.4595
