LL notch,0,0.0139
LL notch,0,0.0362
UL notch,0.4,0.5064
UL notch,13.1,13.0458
UR notch,384.2,384.2593
UR notch,13.1,13.1054
LR notch,383.8,383.8811
LR notch,0,0.009
Lower V LL,10.3,10.2659
Lower V LL,-2.45,-2.8624
Lower V UL,10.3,10.2752
Lower V UL,5.55,5.8777
Lower V LR,373.9,373.8637
Lower V LR,-2.45,-4.153
Lower V UR,373.9,373.9378
Lower V UR,5.55,6.1391
Upper V LL,10.3,10.3845
Upper V LL,7.55,6.9982
Upper V UL,10.3,10.4934
Upper V UL,15.55,15.9939
Upper V LR,373.9,373.9882
Upper V LR,7.55,7.4415
Upper V UR,373.9,373.9694
Upper V UR,15.5,15.612
UR tap,387.317,387.3346
UR tap,13.11,12.9817
LR tap,386.917,387.4031
LR tap,0,0.1012
LL tap,-3.53,-3.4782
LL tap,0,0.0764
UL tap,-3.13,-3.489
UL tap,13.11,12.9639
Lower V LF,10.3624,10.2119
Lower V LF,-0.961,-1.0887
Lower V UF,10.2063,10.2612
Lower V UF,4.6066,4.1429
Lower V LFR,374.1274,373.8711
Lower V LFR,-0.6468,-2.5974
Lower V UFR,374.2138,373.9941
Lower V UFR,3.8864,4.6086
Upper V LFL,10.4899,10.3652
Upper V LFL,9.4383,8.9158
Upper V UFL,10.3918,10.4326
Upper V UFL,14.1747,14.0537
Upper V LFR,374.1307,373.9422
Upper V LFR,9.0558,9.1151
Upper V UFR,374.111,374.0288
Upper V UFR,13.8307,13.7964
