LL notch,0,0.0144
LL notch,0,0.0355
UL notch,-0.4,0.3837
UL notch,13.11,13.1372
UR notch,383.377,384.2993
UR notch,13.11,13.096
LR notch,383.777,383.898
LR notch,0,0.024
Lower V LL,10.3,10.3608
Lower V LL,-2.45,-1.9949
Lower V UL,10.3,10.4988
Lower V UL,5.55,5.623
Lower V LR,373.9,373.6844
Lower V LR,-2.45,-2.3133
Lower V UR,373.9,373.686
Lower V UR,5.55,5.5801
Upper V LL,10.3,10.4829
Upper V LL,7.55,7.6614
Upper V UL,10.3,10.5497
Upper V UL,15.55,15.6676
Upper V LR,373.9,373.707
Upper V LR,7.55,7.3357
Upper V UR,373.9,373.6307
Upper V UR,15.5,15.3871
UR tap,386.927,386.9938
UR tap,13.11,13.001
LR tap,386.927,387.0852
LR tap,0,0.1466
LL tap,-3.55,-2.9929
LL tap,0,0.1102
UL tap,-3.55,-3.075
UL tap,13.11,13.0369
Lower V LF,10.3,10.3601
Lower V LF,-0.45,-0.1712
Lower V UF,10.3,10.4104
Lower V UF,3.55,3.8761
Lower V LFR,373.9,373.7016
Lower V LFR,-0.45,-0.479
Lower V UFR,373.9,373.7267
Lower V UFR,3.55,3.6229
Upper V LFL,10.3,10.4895
Upper V LFL,9.55,9.7049
Upper V UFL,10.3,10.483
Upper V UFL,13.55,14.0097
Upper V LFR,373.9,373.6584
Upper V LFR,9.55,9.1291
Upper V UFR,373.9,373.7038
Upper V UFR,13.55,13.4431
