LL notch,0,0.0142
LL notch,0,0.0356
UL notch,-0.4,0.3922
UL notch,13.11,13.1314
UR notch,383.377,384.3697
UR notch,13.11,13.1352
LR notch,383.777,383.9758
LR notch,0,0.0242
Lower V LL,10.3,10.2702
Lower V LL,-2.45,-1.9213
Lower V UL,10.3,10.3001
Lower V UL,5.55,5.9781
Lower V LR,373.9,373.72
Lower V LR,-2.45,-2.3293
Lower V UR,373.9,373.6309
Lower V UR,5.55,5.5766
Upper V LL,10.3,10.3395
Upper V LL,7.55,8.0529
Upper V UL,10.3,10.3699
Upper V UL,15.55,15.847
Upper V LR,373.9,373.5743
Upper V LR,7.55,7.5359
Upper V UR,373.9,373.6097
Upper V UR,15.5,15.727
UR tap,386.927,387.3185
UR tap,13.11,13.0058
LR tap,386.927,387.4334
LR tap,0,0.1571
LL tap,-3.55,-3.0072
LL tap,0,0.1808
UL tap,-3.55,-3.0401
UL tap,13.11,13.0405
Lower V LF,10.3,10.352
Lower V LF,-0.45,-0.0697
Lower V UF,10.3,10.273
Lower V UF,3.55,4.2152
Lower V LFR,373.9,373.7165
Lower V LFR,-0.45,-0.4422
Lower V UFR,373.9,373.6822
Lower V UFR,3.55,3.6591
Upper V LFL,10.3,10.3012
Upper V LFL,9.55,9.8061
Upper V UFL,10.3,10.3928
Upper V UFL,13.55,14.0816
Upper V LFR,373.9,373.5846
Upper V LFR,9.55,9.4426
Upper V UFR,373.9,373.6048
Upper V UFR,13.55,13.8251
