LL notch,0,0.0124
LL notch,0,0.0116
UL notch,-0.4,0.4268
UL notch,13.11,13.1033
UR notch,383.377,384.2288
UR notch,13.11,13.0581
LR notch,383.777,383.7864
LR notch,0,-0.0064
Lower V LL,10.3,10.5103
Lower V LL,-2.45,-2.5096
Lower V UL,10.3,10.518
Lower V UL,5.55,5.5021
Lower V LR,373.9,373.7441
Lower V LR,-2.45,-2.3261
Lower V UR,373.9,373.6974
Lower V UR,5.55,5.6486
Upper V LL,10.3,10.503
Upper V LL,7.55,7.4374
Upper V UL,10.3,10.4957
Upper V UL,15.55,15.3864
Upper V LR,373.9,373.8128
Upper V LR,7.55,7.4668
Upper V UR,373.9,373.7795
Upper V UR,15.5,15.5338
UR tap,386.927,387.2477
UR tap,13.11,12.9794
LR tap,386.927,387.3021
LR tap,0,0.1121
LL tap,-3.55,-3.1089
LL tap,0,0.1338
UL tap,-3.55,-3.1289
UL tap,13.11,12.989
Lower V LF,10.3,10.5857
Lower V LF,-0.45,-0.45
Lower V UF,10.3,10.4365
Lower V UF,3.55,3.5157
Lower V LFR,373.9,373.7406
Lower V LFR,-0.45,-0.3067
Lower V UFR,373.9,373.7994
Lower V UFR,3.55,3.5925
Upper V LFL,10.3,10.5403
Upper V LFL,9.55,9.6127
Upper V UFL,10.3,10.5322
Upper V UFL,13.55,13.4798
Upper V LFR,373.9,373.8414
Upper V LFR,9.55,9.5193
Upper V UFR,373.9,373.7944
Upper V UFR,13.55,13.4462
