LL notch,0,0.014
LL notch,0,-0.0149
UL notch,0.4,0.3934
UL notch,13.1,13.0092
UR notch,384.2,384.171
UR notch,13.1,13.0141
LR notch,383.8,383.7442
LR notch,0,-0.0251
Lower V LL,10.3,10.3856
Lower V LL,-2.45,-2.7584
Lower V UL,10.3,10.0414
Lower V UL,5.55,6.3279
Lower V LR,373.9,374.1526
Lower V LR,-2.45,-2.4496
Lower V UR,373.9,374.2801
Lower V UR,5.55,5.7259
Upper V LL,10.3,10.4445
Upper V LL,7.55,7.5542
Upper V UL,10.3,10.431
Upper V UL,15.55,15.8997
Upper V LR,373.9,374.2073
Upper V LR,7.55,7.304
Upper V UR,373.9,374.1
Upper V UR,15.5,15.5983
UR tap,387.317,387.6955
UR tap,13.11,13.0118
LR tap,386.917,387.734
LR tap,0,0.0433
LL tap,-3.53,-3.0997
LL tap,0,0.0882
UL tap,-3.13,-3.117
UL tap,13.11,12.9517
Lower V LF,10.3624,10.3548
Lower V LF,-0.961,-0.9675
Lower V UF,10.2063,10.1585
Lower V UF,4.6066,4.6299
Lower V LFR,374.1274,374.1274
Lower V LFR,-0.6468,-0.6858
Lower V UFR,374.2138,374.214
Lower V UFR,3.8864,3.886
Upper V LFL,10.4899,10.4905
Upper V LFL,9.4383,9.4068
Upper V UFL,10.3918,10.3922
Upper V UFL,14.1747,14.1241
Upper V LFR,374.1307,374.1322
Upper V LFR,9.0558,9.0333
Upper V UFR,374.111,374.1113
Upper V UFR,13.8307,13.7843
