LL notch,0,0.0144
LL notch,0,0.0349
UL notch,-0.4,0.3917
UL notch,13.11,13.0927
UR notch,383.377,384.1544
UR notch,13.11,13.1086
LR notch,383.777,383.7908
LR notch,0,-0.0184
Lower V LL,10.3,10.3003
Lower V LL,-2.45,-1.7235
Lower V UL,10.3,10.3015
Lower V UL,5.55,6.1165
Lower V LR,373.9,373.6217
Lower V LR,-2.45,-2.4194
Lower V UR,373.9,373.5005
Lower V UR,5.55,5.7383
Upper V LL,10.3,10.1768
Upper V LL,7.55,8.0646
Upper V UL,10.3,10.2463
Upper V UL,15.55,16.1559
Upper V LR,373.9,373.6523
Upper V LR,7.55,7.7535
Upper V UR,373.9,373.5361
Upper V UR,15.5,15.5839
UR tap,386.927,386.875
UR tap,13.11,13.0031
LR tap,386.927,387.1078
LR tap,0,0.1565
LL tap,-3.55,-2.9923
LL tap,0,0.1096
UL tap,-3.55,-3.0404
UL tap,13.11,12.953
Lower V LF,10.3,10.3479
Lower V LF,-0.45,0.0607
Lower V UF,10.3,10.2261
Lower V UF,3.55,4.4674
Lower V LFR,373.9,373.5302
Lower V LFR,-0.45,-0.5978
Lower V UFR,373.9,373.5147
Lower V UFR,3.55,3.8764
Upper V LFL,10.3,10.2874
Upper V LFL,9.55,9.8488
Upper V UFL,10.3,10.2185
Upper V UFL,13.55,14.5333
Upper V LFR,373.9,373.604
Upper V LFR,9.55,9.351
Upper V UFR,373.9,373.5819
Upper V UFR,13.55,13.8326
