LL notch,0,0.0145
LL notch,0,0.0353
UL notch,-0.4,0.3902
UL notch,13.11,13.1403
UR notch,383.377,384.0418
UR notch,13.11,13.1151
LR notch,383.777,383.7143
LR notch,0,0.0072
Lower V LL,10.3,10.5647
Lower V LL,-2.45,-2.0984
Lower V UL,10.3,10.5493
Lower V UL,5.55,5.4595
Lower V LR,373.9,373.6269
Lower V LR,-2.45,-2.3247
Lower V UR,373.9,373.6455
Lower V UR,5.55,5.6658
Upper V LL,10.3,10.5195
Upper V LL,7.55,7.6875
Upper V UL,10.3,10.5852
Upper V UL,15.55,15.3252
Upper V LR,373.9,373.7701
Upper V LR,7.55,7.6079
Upper V UR,373.9,373.7231
Upper V UR,15.5,15.4913
UR tap,386.927,387.0068
UR tap,13.11,12.9933
LR tap,386.927,387.097
LR tap,0,0.0705
LL tap,-3.55,-3.1102
LL tap,0,0.1131
UL tap,-3.55,-3.1366
UL tap,13.11,13.0358
Lower V LF,10.3,10.5453
Lower V LF,-0.45,-0.3774
Lower V UF,10.3,10.5993
Lower V UF,3.55,3.9149
Lower V LFR,373.9,373.6579
Lower V LFR,-0.45,-0.6396
Lower V UFR,373.9,373.6783
Lower V UFR,3.55,3.9697
Upper V LFL,10.3,10.516
Upper V LFL,9.55,9.3001
Upper V UFL,10.3,10.5788
Upper V UFL,13.55,13.83
Upper V LFR,373.9,373.6286
Upper V LFR,9.55,9.2245
Upper V UFR,373.9,373.749
Upper V UFR,13.55,13.8368
