LL notch,0,0.0138
LL notch,0,0.0366
UL notch,-0.4,0.3934
UL notch,13.11,13
UR notch,383.377,384.2557
UR notch,13.11,13.0602
LR notch,383.777,383.8915
LR notch,0,0.0208
Lower V LL,10.3,10.6299
Lower V LL,-2.45,-2.4189
Lower V UL,10.3,10.5976
Lower V UL,5.55,5.616
Lower V LR,373.9,373.8024
Lower V LR,-2.45,-2.3076
Lower V UR,373.9,373.7624
Lower V UR,5.55,5.6783
Upper V LL,10.3,10.6103
Upper V LL,7.55,7.5997
Upper V UL,10.3,10.6373
Upper V UL,15.55,15.5909
Upper V LR,373.9,373.735
Upper V LR,7.55,7.6091
Upper V UR,373.9,373.7017
Upper V UR,15.5,15.5707
UR tap,386.927,387.4923
UR tap,13.11,13.0048
LR tap,386.927,387.3869
LR tap,0,0.1506
LL tap,-3.55,-2.9923
LL tap,0,0.1115
UL tap,-3.55,-3.0403
UL tap,13.11,12.949
Lower V LF,10.3,10.5995
Lower V LF,-0.45,-0.2564
Lower V UF,10.3,10.5886
Lower V UF,3.55,3.5337
Lower V LFR,373.9,373.7647
Lower V LFR,-0.45,-0.2625
Lower V UFR,373.9,373.7844
Lower V UFR,3.55,3.5283
Upper V LFL,10.3,10.5724
Upper V LFL,9.55,9.6823
Upper V UFL,10.3,10.5856
Upper V UFL,13.55,13.5317
Upper V LFR,373.9,373.768
Upper V LFR,9.55,9.7031
Upper V UFR,373.9,373.7607
Upper V UFR,13.55,13.472
