LL notch,0,0.0146
LL notch,0,-0.0128
UL notch,-0.4,0.3854
UL notch,13.11,13.152
UR notch,383.377,384.2473
UR notch,13.11,13.0298
LR notch,383.777,383.8561
LR notch,0,-0.0035
Lower V LL,10.3,10.1368
Lower V LL,-2.45,-2.4362
Lower V UL,10.3,10.4126
Lower V UL,5.55,5.596
Lower V LR,373.9,373.7089
Lower V LR,-2.45,-2.2812
Lower V UR,373.9,374.1715
Lower V UR,5.55,5.5576
Upper V LL,10.3,10.4436
Upper V LL,7.55,7.5121
Upper V UL,10.3,10.476
Upper V UL,15.55,15.5355
Upper V LR,373.9,373.6798
Upper V LR,7.55,7.5042
Upper V UR,373.9,373.8267
Upper V UR,15.5,15.5261
UR tap,386.927,387.3149
UR tap,13.11,12.9722
LR tap,386.927,387.2571
LR tap,0,0.0997
LL tap,-3.55,-3.0741
LL tap,0,0.1396
UL tap,-3.55,-3.1141
UL tap,13.11,13.0651
Lower V LF,10.3,10.2183
Lower V LF,-0.45,-0.2222
Lower V UF,10.3,10.388
Lower V UF,3.55,3.5326
Lower V LFR,373.9,373.7053
Lower V LFR,-0.45,-0.2693
Lower V UFR,373.9,373.738
Lower V UFR,3.55,3.4055
Upper V LFL,10.3,10.4515
Upper V LFL,9.55,9.6077
Upper V UFL,10.3,10.4622
Upper V UFL,13.55,13.4315
Upper V LFR,373.9,373.7763
Upper V LFR,9.55,9.5863
Upper V UFR,373.9,373.7258
Upper V UFR,13.55,13.4325
