LL notch,0,-0.0088
LL notch,0,-0.0262
UL notch,-0.4,0.3246
UL notch,13.11,13.111
UR notch,383.377,384.1907
UR notch,13.11,13.2129
LR notch,383.777,383.9443
LR notch,0,0.0242
Lower V LL,10.3,10.2959
Lower V LL,-2.45,0.0605
Lower V UL,10.3,10.2025
Lower V UL,5.55,6.0403
Lower V LR,373.9,373.5291
Lower V LR,-2.45,-2.441
Lower V UR,373.9,373.4583
Lower V UR,5.55,5.6299
Upper V LL,10.3,10.2661
Upper V LL,7.55,9.9375
Upper V UL,10.3,10.2056
Upper V UL,15.55,15.9274
Upper V LR,373.9,373.4568
Upper V LR,7.55,7.7247
Upper V UR,373.9,373.4825
Upper V UR,15.5,15.3971
UR tap,386.927,387.1169
UR tap,13.11,13.0966
LR tap,386.927,387.2783
LR tap,0,0.15
LL tap,-3.55,-2.9696
LL tap,0,0.1111
UL tap,-3.55,-3.1259
UL tap,13.11,13.1063
Lower V LF,10.3,10.2814
Lower V LF,-0.45,0.057
Lower V UF,10.3,10.2942
Lower V UF,3.55,4.2098
Lower V LFR,373.9,373.4989
Lower V LFR,-0.45,-0.5419
Lower V UFR,373.9,373.5294
Lower V UFR,3.55,3.6953
Upper V LFL,10.3,10.2892
Upper V LFL,9.55,9.926
Upper V UFL,10.3,10.3665
Upper V UFL,13.55,14.1848
Upper V LFR,373.9,373.4132
Upper V LFR,9.55,9.551
Upper V UFR,373.9,373.5324
Upper V UFR,13.55,13.6503
