LL notch,0,-0.0046
LL notch,0,-0.0349
UL notch,-0.4,0.3959
UL notch,13.11,13.1376
UR notch,383.377,384.1181
UR notch,13.11,13.2134
LR notch,383.777,383.7498
LR notch,0,0.0147
Lower V LL,10.3,10.4504
Lower V LL,-2.45,-2.0647
Lower V UL,10.3,10.2263
Lower V UL,5.55,5.4721
Lower V LR,373.9,373.596
Lower V LR,-2.45,-2.1564
Lower V UR,373.9,373.5735
Lower V UR,5.55,5.6391
Upper V LL,10.3,10.332
Upper V LL,7.55,7.8655
Upper V UL,10.3,10.4297
Upper V UL,15.55,15.3916
Upper V LR,373.9,373.6622
Upper V LR,7.55,7.8781
Upper V UR,373.9,373.5798
Upper V UR,15.5,15.5233
UR tap,386.927,387.1868
UR tap,13.11,13.0786
LR tap,386.927,387.1066
LR tap,0,0.133
LL tap,-3.55,-2.9921
LL tap,0,0.1104
UL tap,-3.55,-3.0407
UL tap,13.11,12.939
Lower V LF,10.3,10.4561
Lower V LF,-0.45,-0.4774
Lower V UF,10.3,10.3071
Lower V UF,3.55,3.9762
Lower V LFR,373.9,373.6598
Lower V LFR,-0.45,-0.4996
Lower V UFR,373.9,373.5617
Lower V UFR,3.55,3.8863
Upper V LFL,10.3,10.292
Upper V LFL,9.55,9.6299
Upper V UFL,10.3,10.3861
Upper V UFL,13.55,13.8096
Upper V LFR,373.9,373.6577
Upper V LFR,9.55,9.5174
Upper V UFR,373.9,373.541
Upper V UFR,13.55,13.8388
