LL notch,0,0.0145
LL notch,0,0.0357
UL notch,-0.4,0.3724
UL notch,13.11,13.1233
UR notch,383.377,384.1421
UR notch,13.11,13.0866
LR notch,383.777,383.7173
LR notch,0,0.0188
Lower V LL,10.3,10.4412
Lower V LL,-2.45,-2.4912
Lower V UL,10.3,10.422
Lower V UL,5.55,5.7116
Lower V LR,373.9,373.5301
Lower V LR,-2.45,-2.3384
Lower V UR,373.9,373.5464
Lower V UR,5.55,5.7018
Upper V LL,10.3,10.266
Upper V LL,7.55,7.3012
Upper V UL,10.3,10.3392
Upper V UL,15.55,15.4478
Upper V LR,373.9,373.5013
Upper V LR,7.55,7.7134
Upper V UR,373.9,373.5098
Upper V UR,15.5,15.649
UR tap,386.927,387.0058
UR tap,13.11,13.0052
LR tap,386.927,387.0859
LR tap,0,0.1167
LL tap,-3.55,-2.992
LL tap,0,0.1084
UL tap,-3.55,-2.955
UL tap,13.11,12.9935
Lower V LF,10.3,10.3845
Lower V LF,-0.45,-0.7264
Lower V UF,10.3,10.4187
Lower V UF,3.55,3.9191
Lower V LFR,373.9,373.5449
Lower V LFR,-0.45,-0.5483
Lower V UFR,373.9,373.5746
Lower V UFR,3.55,3.8107
Upper V LFL,10.3,10.3177
Upper V LFL,9.55,9.1653
Upper V UFL,10.3,10.3246
Upper V UFL,13.55,13.8001
Upper V LFR,373.9,373.5035
Upper V LFR,9.55,9.4179
Upper V UFR,373.9,373.5425
Upper V UFR,13.55,13.8563
