LL notch,0,0.0135
LL notch,0,0.0044
UL notch,0.4,0.3935
UL notch,13.1,13.0448
UR notch,384.2,384.383
UR notch,13.1,13.068
LR notch,383.8,383.894
LR notch,0,0.0177
Lower V LL,10.3,10.398
Lower V LL,-2.45,-2.6846
Lower V UL,10.3,10.4554
Lower V UL,5.55,5.9423
Lower V LR,373.9,374.0264
Lower V LR,-2.45,-2.3202
Lower V UR,373.9,373.9459
Lower V UR,5.55,6.0937
Upper V LL,10.3,10.5312
Upper V LL,7.55,7.0859
Upper V UL,10.3,10.4693
Upper V UL,15.55,15.8683
Upper V LR,373.9,374.0273
Upper V LR,7.55,7.6028
Upper V UR,373.9,373.9668
Upper V UR,15.5,15.4225
UR tap,387.317,387.4304
UR tap,13.11,12.9973
LR tap,386.917,387.3185
LR tap,0,0.0669
LL tap,-3.53,-3.0178
LL tap,0,0.0388
UL tap,-3.13,-3.0399
UL tap,13.11,12.9547
Lower V LF,10.3624,10.4102
Lower V LF,-0.961,-0.9613
Lower V UF,10.2063,10.4715
Lower V UF,4.6066,4.302
Lower V LFR,374.1274,373.9715
Lower V LFR,-0.6468,-0.6019
Lower V UFR,374.2138,373.9706
Lower V UFR,3.8864,4.2341
Upper V LFL,10.4899,10.4867
Upper V LFL,9.4383,9.0853
Upper V UFL,10.3918,10.4726
Upper V UFL,14.1747,14.1898
Upper V LFR,374.1307,374.0018
Upper V LFR,9.0558,9.4269
Upper V UFR,374.111,373.9663
Upper V UFR,13.8307,13.6031
