LL notch,0,0.0138
LL notch,0,0.0355
UL notch,-0.4,0.3928
UL notch,13.11,13.0033
UR notch,383.377,384.475
UR notch,13.11,13.1436
LR notch,383.777,384.0222
LR notch,0,0.0147
Lower V LL,10.3,10.3548
Lower V LL,-2.45,-1.9283
Lower V UL,10.3,10.3889
Lower V UL,5.55,5.8999
Lower V LR,373.9,373.7027
Lower V LR,-2.45,-2.3138
Lower V UR,373.9,373.6743
Lower V UR,5.55,5.5834
Upper V LL,10.3,10.4533
Upper V LL,7.55,8.1245
Upper V UL,10.3,10.494
Upper V UL,15.55,15.9705
Upper V LR,373.9,373.8227
Upper V LR,7.55,7.7452
Upper V UR,373.9,373.6632
Upper V UR,15.5,15.566
UR tap,386.927,387.4084
UR tap,13.11,12.9924
LR tap,386.927,387.5269
LR tap,0,0.1445
LL tap,-3.55,-2.9908
LL tap,0,0.2212
UL tap,-3.55,-3.0388
UL tap,13.11,13.069
Lower V LF,10.3,10.349
Lower V LF,-0.45,-0.1666
Lower V UF,10.3,10.3428
Lower V UF,3.55,4.3417
Lower V LFR,373.9,373.7429
Lower V LFR,-0.45,-0.5507
Lower V UFR,373.9,373.641
Lower V UFR,3.55,3.8676
Upper V LFL,10.3,10.4934
Upper V LFL,9.55,9.8117
Upper V UFL,10.3,10.501
Upper V UFL,13.55,14.2322
Upper V LFR,373.9,373.8296
Upper V LFR,9.55,9.2791
Upper V UFR,373.9,373.7113
Upper V UFR,13.55,13.8324
