LL notch,0,0.0146
LL notch,0,0.02
UL notch,0.4,0.4714
UL notch,13.1,13.0722
UR notch,384.2,384.2803
UR notch,13.1,13.1181
LR notch,383.8,383.8928
LR notch,0,0.0022
Lower V LL,10.3,10.4007
Lower V LL,-2.45,-2.5042
Lower V UL,10.3,10.2204
Lower V UL,5.55,5.4858
Lower V LR,373.9,374.1268
Lower V LR,-2.45,-2.6442
Lower V UR,373.9,374.167
Lower V UR,5.55,5.707
Upper V LL,10.3,10.373
Upper V LL,7.55,7.3881
Upper V UL,10.3,10.3052
Upper V UL,15.55,15.4244
Upper V LR,373.9,373.9123
Upper V LR,7.55,7.0634
Upper V UR,373.9,374.0608
Upper V UR,15.5,15.5282
UR tap,387.317,387.782
UR tap,13.11,13.023
LR tap,386.917,387.9196
LR tap,0,0.1249
LL tap,-3.53,-3.0324
LL tap,0,0.1107
UL tap,-3.13,-3.0416
UL tap,13.11,13.0348
Lower V LF,10.3624,10.3572
Lower V LF,-0.961,-0.6988
Lower V UF,10.2063,10.2239
Lower V UF,4.6066,3.7748
Lower V LFR,374.1274,374.1302
Lower V LFR,-0.6468,-1.0263
Lower V UFR,374.2138,374.1395
Lower V UFR,3.8864,3.9269
Upper V LFL,10.4899,10.2514
Upper V LFL,9.4383,9.2221
Upper V UFL,10.3918,10.3153
Upper V UFL,14.1747,13.6617
Upper V LFR,374.1307,373.9902
Upper V LFR,9.0558,8.9042
Upper V UFR,374.111,374.0322
Upper V UFR,13.8307,13.7
