LL notch,0,0.0143
LL notch,0,0.0355
UL notch,0.4,0.3933
UL notch,13.1,13.0272
UR notch,384.2,384.2753
UR notch,13.1,13.0746
LR notch,383.8,383.8358
LR notch,0,-0.0063
Lower V LL,10.3,10.351
Lower V LL,-2.45,-2.7246
Lower V UL,10.3,10.2707
Lower V UL,5.55,5.9706
Lower V LR,373.9,374.35
Lower V LR,-2.45,-2.2266
Lower V UR,373.9,373.9768
Lower V UR,5.55,5.7675
Upper V LL,10.3,10.1796
Upper V LL,7.55,7.1165
Upper V UL,10.3,10.2125
Upper V UL,15.55,15.8557
Upper V LR,373.9,374.1212
Upper V LR,7.55,7.6829
Upper V UR,373.9,373.9925
Upper V UR,15.5,15.3974
UR tap,387.317,387.7601
UR tap,13.11,13.0038
LR tap,386.917,387.8311
LR tap,0,0.114
LL tap,-3.53,-3.0676
LL tap,0,0.1103
UL tap,-3.13,-3.1032
UL tap,13.11,13.0244
Lower V LF,10.3624,10.3628
Lower V LF,-0.961,-0.9721
Lower V UF,10.2063,10.2084
Lower V UF,4.6066,4.2116
Lower V LFR,374.1274,374.2396
Lower V LFR,-0.6468,-0.4555
Lower V UFR,374.2138,374.1032
Lower V UFR,3.8864,3.9006
Upper V LFL,10.4899,10.1562
Upper V LFL,9.4383,9.001
Upper V UFL,10.3918,10.1989
Upper V UFL,14.1747,14.174
Upper V LFR,374.1307,374.131
Upper V LFR,9.0558,9.4379
Upper V UFR,374.111,373.9599
Upper V UFR,13.8307,13.5317
