LL notch,0,-0.0038
LL notch,0,-0.0118
UL notch,-0.4,0.3917
UL notch,13.11,13.1147
UR notch,383.377,384.3307
UR notch,13.11,13.1932
LR notch,383.777,384.0833
LR notch,0,0.0219
Lower V LL,10.3,10.2794
Lower V LL,-2.45,-1.9265
Lower V UL,10.3,10.297
Lower V UL,5.55,5.94
Lower V LR,373.9,373.6671
Lower V LR,-2.45,-2.262
Lower V UR,373.9,373.7026
Lower V UR,5.55,5.8358
Upper V LL,10.3,10.3647
Upper V LL,7.55,8.0804
Upper V UL,10.3,10.3628
Upper V UL,15.55,15.8036
Upper V LR,373.9,373.6281
Upper V LR,7.55,7.8739
Upper V UR,373.9,373.5584
Upper V UR,15.5,15.6942
UR tap,386.927,387.2302
UR tap,13.11,13.1438
LR tap,386.927,387.297
LR tap,0,0.1357
LL tap,-3.55,-3.0978
LL tap,0,0.107
UL tap,-3.55,-3.1353
UL tap,13.11,13.0876
Lower V LF,10.3,10.3841
Lower V LF,-0.45,-0.0117
Lower V UF,10.3,10.4009
Lower V UF,3.55,4.1998
Lower V LFR,373.9,373.6136
Lower V LFR,-0.45,-0.2867
Lower V UFR,373.9,373.6999
Lower V UFR,3.55,3.8826
Upper V LFL,10.3,10.3336
Upper V LFL,9.55,10.0548
Upper V UFL,10.3,10.3843
Upper V UFL,13.55,14.0157
Upper V LFR,373.9,373.6324
Upper V LFR,9.55,9.6438
Upper V UFR,373.9,373.5479
Upper V UFR,13.55,13.8381
