LL notch,0,0.0139
LL notch,0,0.0365
UL notch,-0.4,0.3938
UL notch,13.11,13.0538
UR notch,383.377,384.0732
UR notch,13.11,13.0572
LR notch,383.777,383.6264
LR notch,0,0.0187
Lower V LL,10.3,10.3835
Lower V LL,-2.45,-2.3665
Lower V UL,10.3,10.2587
Lower V UL,5.55,5.6834
Lower V LR,373.9,373.5969
Lower V LR,-2.45,-2.3143
Lower V UR,373.9,373.657
Lower V UR,5.55,5.7877
Upper V LL,10.3,10.2135
Upper V LL,7.55,7.6321
Upper V UL,10.3,10.3019
Upper V UL,15.55,15.6113
Upper V LR,373.9,373.6361
Upper V LR,7.55,7.607
Upper V UR,373.9,373.6096
Upper V UR,15.5,15.777
UR tap,386.927,387.0795
UR tap,13.11,12.9786
LR tap,386.927,387.093
LR tap,0,0.0343
LL tap,-3.55,-2.9922
LL tap,0,0.1179
UL tap,-3.55,-3.0381
UL tap,13.11,12.9818
Lower V LF,10.3,10.376
Lower V LF,-0.45,-0.2655
Lower V UF,10.3,10.3223
Lower V UF,3.55,3.5678
Lower V LFR,373.9,373.59
Lower V LFR,-0.45,-0.2794
Lower V UFR,373.9,373.5948
Lower V UFR,3.55,3.5264
Upper V LFL,10.3,10.1425
Upper V LFL,9.55,9.7851
Upper V UFL,10.3,10.1348
Upper V UFL,13.55,13.548
Upper V LFR,373.9,373.5946
Upper V LFR,9.55,9.7339
Upper V UFR,373.9,373.5843
Upper V UFR,13.55,13.5693
