LL notch,0,0.0142
LL notch,0,0.0369
UL notch,-0.4,0.3468
UL notch,13.11,13.0956
UR notch,383.377,384.4251
UR notch,13.11,13.1385
LR notch,383.777,384.0311
LR notch,0,0.0314
Lower V LL,10.3,10.0536
Lower V LL,-2.45,-1.9937
Lower V UL,10.3,9.9424
Lower V UL,5.55,6.0178
Lower V LR,373.9,373.5577
Lower V LR,-2.45,-2.3826
Lower V UR,373.9,373.4976
Lower V UR,5.55,5.4763
Upper V LL,10.3,10.0617
Upper V LL,7.55,7.9552
Upper V UL,10.3,10.1384
Upper V UL,15.55,16.0171
Upper V LR,373.9,373.6582
Upper V LR,7.55,7.7351
Upper V UR,373.9,373.5394
Upper V UR,15.5,15.4375
UR tap,386.927,387.1608
UR tap,13.11,13.0136
LR tap,386.927,387.2096
LR tap,0,0.1571
LL tap,-3.55,-2.992
LL tap,0,0.1106
UL tap,-3.55,-3.2028
UL tap,13.11,12.9911
Lower V LF,10.3,10.0514
Lower V LF,-0.45,-0.2178
Lower V UF,10.3,10.0106
Lower V UF,3.55,4.4286
Lower V LFR,373.9,373.4556
Lower V LFR,-0.45,-0.6607
Lower V UFR,373.9,373.4861
Lower V UFR,3.55,3.8763
Upper V LFL,10.3,10.1646
Upper V LFL,9.55,9.7964
Upper V UFL,10.3,10.0953
Upper V UFL,13.55,14.3058
Upper V LFR,373.9,373.5709
Upper V LFR,9.55,9.3249
Upper V UFR,373.9,373.596
Upper V UFR,13.55,13.8112
