LL notch,0,0.0141
LL notch,0,0.036
UL notch,-0.4,0.394
UL notch,13.11,13.1291
UR notch,383.377,384.3393
UR notch,13.11,13.1569
LR notch,383.777,384.0523
LR notch,0,0.018
Lower V LL,10.3,10.2363
Lower V LL,-2.45,-1.9539
Lower V UL,10.3,10.2718
Lower V UL,5.55,5.8215
Lower V LR,373.9,373.6219
Lower V LR,-2.45,-2.3262
Lower V UR,373.9,373.6379
Lower V UR,5.55,5.4342
Upper V LL,10.3,10.3236
Upper V LL,7.55,8.0077
Upper V UL,10.3,10.2713
Upper V UL,15.55,15.9344
Upper V LR,373.9,373.6838
Upper V LR,7.55,7.6518
Upper V UR,373.9,373.7053
Upper V UR,15.5,15.2882
UR tap,386.927,387.2963
UR tap,13.11,12.9978
LR tap,386.927,387.4654
LR tap,0,0.1456
LL tap,-3.55,-2.9921
LL tap,0,0.1111
UL tap,-3.55,-3.0398
UL tap,13.11,12.9514
Lower V LF,10.3,10.1972
Lower V LF,-0.45,0.0276
Lower V UF,10.3,10.2202
Lower V UF,3.55,4.04
Lower V LFR,373.9,373.6331
Lower V LFR,-0.45,-0.4209
Lower V UFR,373.9,373.5708
Lower V UFR,3.55,3.6403
Upper V LFL,10.3,10.29
Upper V LFL,9.55,9.8525
Upper V UFL,10.3,10.3213
Upper V UFL,13.55,14.1801
Upper V LFR,373.9,373.5912
Upper V LFR,9.55,9.4916
Upper V UFR,373.9,373.6461
Upper V UFR,13.55,13.3588
