LL notch,0,0.0146
LL notch,0,-0.0454
UL notch,0.4,0.3543
UL notch,13.1,13.0368
UR notch,384.2,383.9452
UR notch,13.1,13.0748
LR notch,383.8,383.5145
LR notch,0,0.0218
Lower V LL,10.3,10.0541
Lower V LL,-2.45,-2.028
Lower V UL,10.3,9.8579
Lower V UL,5.55,5.604
Lower V LR,373.9,373.7297
Lower V LR,-2.45,-1.8843
Lower V UR,373.9,373.7282
Lower V UR,5.55,5.6898
Upper V LL,10.3,9.9137
Upper V LL,7.55,7.8347
Upper V UL,10.3,10.0806
Upper V UL,15.55,15.5976
Upper V LR,373.9,373.6532
Upper V LR,7.55,7.9996
Upper V UR,373.9,373.9365
Upper V UR,15.5,15.501
UR tap,387.317,387.4959
UR tap,13.11,13.0017
LR tap,386.917,387.5222
LR tap,0,0.1068
LL tap,-3.53,-2.9918
LL tap,0,0.0955
UL tap,-3.13,-3.0399
UL tap,13.11,12.9543
Lower V LF,10.3624,10.0664
Lower V LF,-0.961,-0.2656
Lower V UF,10.2063,9.8341
Lower V UF,4.6066,4.0112
Lower V LFR,374.1274,373.6849
Lower V LFR,-0.6468,-0.0851
Lower V UFR,374.2138,373.7054
Lower V UFR,3.8864,3.77
Upper V LFL,10.4899,10.095
Upper V LFL,9.4383,9.6141
Upper V UFL,10.3918,10.0172
Upper V UFL,14.1747,13.8514
Upper V LFR,374.1307,373.6186
Upper V LFR,9.0558,9.7268
Upper V UFR,374.111,373.4463
Upper V UFR,13.8307,13.701
