LL notch,0,-0.0836
LL notch,0,0.0345
UL notch,-0.4,-0.0172
UL notch,13.11,13.0387
UR notch,383.377,383.7623
UR notch,13.11,13.208
LR notch,383.777,383.3187
LR notch,0,0.0048
Lower V LL,10.3,9.8304
Lower V LL,-2.45,-1.9959
Lower V UL,10.3,9.6945
Lower V UL,5.55,5.9195
Lower V LR,373.9,373.0777
Lower V LR,-2.45,-2.2515
Lower V UR,373.9,372.9455
Lower V UR,5.55,5.6144
Upper V LL,10.3,9.7405
Upper V LL,7.55,7.971
Upper V UL,10.3,9.5529
Upper V UL,15.55,15.8032
Upper V LR,373.9,373.1072
Upper V LR,7.55,7.745
Upper V UR,373.9,373.7416
Upper V UR,15.5,15.2194
UR tap,386.927,386.6361
UR tap,13.11,13.0003
LR tap,386.927,386.7327
LR tap,0,0.15
LL tap,-3.55,-2.6833
LL tap,0,0.2087
UL tap,-3.55,-3.0014
UL tap,13.11,13.0581
Lower V LF,10.3,9.7406
Lower V LF,-0.45,-0.1081
Lower V UF,10.3,9.7458
Lower V UF,3.55,4.1287
Lower V LFR,373.9,373.0456
Lower V LFR,-0.45,-0.3822
Lower V UFR,373.9,372.8493
Lower V UFR,3.55,3.6436
Upper V LFL,10.3,9.746
Upper V LFL,9.55,9.8359
Upper V UFL,10.3,9.6923
Upper V UFL,13.55,14.0984
Upper V LFR,373.9,373.0686
Upper V LFR,9.55,9.5851
Upper V UFR,373.9,373.0622
Upper V UFR,13.55,13.7379
