LL notch,0,0.014
LL notch,0,0.0353
UL notch,-0.4,0.393
UL notch,13.11,13.1932
UR notch,383.377,384.3285
UR notch,13.11,13.1192
LR notch,383.777,384.0214
LR notch,0,0.0191
Lower V LL,10.3,10.5612
Lower V LL,-2.45,-1.7666
Lower V UL,10.3,10.4527
Lower V UL,5.55,5.8121
Lower V LR,373.9,373.7436
Lower V LR,-2.45,-2.3075
Lower V UR,373.9,373.7283
Lower V UR,5.55,5.5157
Upper V LL,10.3,10.358
Upper V LL,7.55,8.0025
Upper V UL,10.3,10.2546
Upper V UL,15.55,15.8776
Upper V LR,373.9,373.7543
Upper V LR,7.55,7.501
Upper V UR,373.9,373.9534
Upper V UR,15.5,15.4496
UR tap,386.927,387.3666
UR tap,13.11,13.0206
LR tap,386.927,387.4472
LR tap,0,0.1474
LL tap,-3.55,-2.9911
LL tap,0,0.1176
UL tap,-3.55,-3.0389
UL tap,13.11,13.1295
Lower V LF,10.3,10.5281
Lower V LF,-0.45,-0.0975
Lower V UF,10.3,10.5408
Lower V UF,3.55,4.1824
Lower V LFR,373.9,373.751
Lower V LFR,-0.45,-0.6463
Lower V UFR,373.9,373.7303
Lower V UFR,3.55,3.8876
Upper V LFL,10.3,10.4187
Upper V LFL,9.55,9.7934
Upper V UFL,10.3,10.3456
Upper V UFL,13.55,13.8979
Upper V LFR,373.9,373.7804
Upper V LFR,9.55,9.4029
Upper V UFR,373.9,373.8908
Upper V UFR,13.55,13.4784
