LL notch,0,0.0138
LL notch,0,0.0351
UL notch,-0.4,0.3924
UL notch,13.11,13.2444
UR notch,383.377,384.2929
UR notch,13.11,12.9848
LR notch,383.777,383.8309
LR notch,0,0.02
Lower V LL,10.3,10.3705
Lower V LL,-2.45,-1.957
Lower V UL,10.3,10.3701
Lower V UL,5.55,5.7962
Lower V LR,373.9,373.6548
Lower V LR,-2.45,-2.3685
Lower V UR,373.9,373.5542
Lower V UR,5.55,5.5737
Upper V LL,10.3,10.3572
Upper V LL,7.55,7.943
Upper V UL,10.3,10.3953
Upper V UL,15.55,16.022
Upper V LR,373.9,373.6184
Upper V LR,7.55,7.2741
Upper V UR,373.9,373.6071
Upper V UR,15.5,15.6722
UR tap,386.927,387.0123
UR tap,13.11,13.0081
LR tap,386.927,387.0948
LR tap,0,0.114
LL tap,-3.55,-2.9917
LL tap,0,0.1126
UL tap,-3.55,-3.0411
UL tap,13.11,13.1522
Lower V LF,10.3,10.3575
Lower V LF,-0.45,-0.1382
Lower V UF,10.3,10.3811
Lower V UF,3.55,3.9844
Lower V LFR,373.9,373.6772
Lower V LFR,-0.45,-0.5386
Lower V UFR,373.9,373.5863
Lower V UFR,3.55,3.8231
Upper V LFL,10.3,10.3708
Upper V LFL,9.55,9.7373
Upper V UFL,10.3,10.3928
Upper V UFL,13.55,14.0308
Upper V LFR,373.9,373.5078
Upper V LFR,9.55,9.2877
Upper V UFR,373.9,373.6198
Upper V UFR,13.55,13.4954
