LL notch,0,-0.0014
LL notch,0,0.0315
UL notch,0.4,0.4347
UL notch,13.1,13.06
UR notch,384.2,384.1791
UR notch,13.1,13.073
LR notch,383.8,383.7774
LR notch,0,0.0173
Lower V LL,10.3,10.3112
Lower V LL,-2.45,-2.3902
Lower V UL,10.3,10.287
Lower V UL,5.55,5.6085
Lower V LR,373.9,373.8641
Lower V LR,-2.45,-2.8846
Lower V UR,373.9,373.8784
Lower V UR,5.55,5.7758
Upper V LL,10.3,10.3267
Upper V LL,7.55,7.4637
Upper V UL,10.3,10.2783
Upper V UL,15.55,15.5464
Upper V LR,373.9,373.8921
Upper V LR,7.55,7.6234
Upper V UR,373.9,373.903
Upper V UR,15.5,15.6727
UR tap,387.317,387.7125
UR tap,13.11,13.0392
LR tap,386.917,387.7972
LR tap,0,0.1441
LL tap,-3.53,-2.9923
LL tap,0,0.1113
UL tap,-3.13,-3.1
UL tap,13.11,13.006
Lower V LF,10.3624,10.2477
Lower V LF,-0.961,-0.5986
Lower V UF,10.2063,10.2968
Lower V UF,4.6066,3.9332
Lower V LFR,374.1274,373.9186
Lower V LFR,-0.6468,-1.0917
Lower V UFR,374.2138,373.8904
Lower V UFR,3.8864,3.9738
Upper V LFL,10.4899,10.3004
Upper V LFL,9.4383,9.3342
Upper V UFL,10.3918,10.2154
Upper V UFL,14.1747,13.8067
Upper V LFR,374.1307,373.8955
Upper V LFR,9.0558,9.3676
Upper V UFR,374.111,373.9083
Upper V UFR,13.8307,13.7738
