LL notch,0,0.0134
LL notch,0,0.0348
UL notch,-0.4,0.3893
UL notch,13.11,13.2246
UR notch,383.377,384.4622
UR notch,13.11,13.1722
LR notch,383.777,384.0483
LR notch,0,0.0278
Lower V LL,10.3,10.4955
Lower V LL,-2.45,-1.9174
Lower V UL,10.3,10.3831
Lower V UL,5.55,5.8242
Lower V LR,373.9,373.7367
Lower V LR,-2.45,-2.3616
Lower V UR,373.9,373.5
Lower V UR,5.55,5.554
Upper V LL,10.3,10.5325
Upper V LL,7.55,8.0956
Upper V UL,10.3,10.4817
Upper V UL,15.55,15.7565
Upper V LR,373.9,373.7282
Upper V LR,7.55,7.6029
Upper V UR,373.9,373.7102
Upper V UR,15.5,15.2322
UR tap,386.927,387.4094
UR tap,13.11,13.0136
LR tap,386.927,387.4595
LR tap,0,0.1575
LL tap,-3.55,-2.7275
LL tap,0,0.1189
UL tap,-3.55,-3.0114
UL tap,13.11,12.9525
Lower V LF,10.3,10.3863
Lower V LF,-0.45,-0.0125
Lower V UF,10.3,10.4459
Lower V UF,3.55,3.9987
Lower V LFR,373.9,373.7493
Lower V LFR,-0.45,-0.5061
Lower V UFR,373.9,373.5859
Lower V UFR,3.55,3.7215
Upper V LFL,10.3,10.4814
Upper V LFL,9.55,9.9077
Upper V UFL,10.3,10.3952
Upper V UFL,13.55,13.9147
Upper V LFR,373.9,373.6768
Upper V LFR,9.55,9.3803
Upper V UFR,373.9,373.7296
Upper V UFR,13.55,13.4567
