Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:14:53.306, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:15:48.266435, 1724.69292,  106.88762, 000000
2020-12-17 14:15:48.266691, 1744.06217,  106.88762, 000000
2020-12-17 14:15:48.266947, 1759.71685,  106.88762, 000000
2020-12-17 14:15:48.267203, 1771.38506,  106.88762, 000000
2020-12-17 14:15:48.267458, 1778.39421,  106.88762, 000000
2020-12-17 14:15:48.267715, 1780.32874,  106.88762, 000000
2020-12-17 14:15:48.267971, 1776.43143,  106.88762, 000000
2020-12-17 14:15:48.268227, 1765.82562,  106.88762, 000000
2020-12-17 14:15:48.268483, 1747.84671,  106.88762, 000000
2020-12-17 14:15:48.268739, 1722.11383,  106.88762, 000000
2020-12-17 14:15:48.268995, 1688.88317,  106.88762, 000000
2020-12-17 14:15:48.269251, 1648.71226,  106.88762, 000000
2020-12-17 14:15:48.269507, 1602.73848,  106.88762, 000000
2020-12-17 14:15:48.269763, 1551.79200,  106.88762, 000000
2020-12-17 14:15:48.270019, 1497.57883,  106.88762, 000000
2020-12-17 14:15:48.270275, 1441.48656,  106.88762, 000000
2020-12-17 14:15:48.270530, 1384.97301,  106.88762, 000000
2020-12-17 14:15:48.270787, 1329.51172,  106.88762, 000000
2020-12-17 14:15:48.271043, 1275.48595,  106.88762, 000000
2020-12-17 14:15:48.271299, 1223.45705,  106.88762, 000000
2020-12-17 14:15:48.271555, 1173.88482,  106.88762, 000000
2020-12-17 14:15:48.271811, 1127.05833,  106.88762, 000000
2020-12-17 14:15:48.272067, 1083.44323,  106.88762, 000000
2020-12-17 14:15:48.272322, 1043.33800,  106.88762, 000000
2020-12-17 14:15:48.272579, 1007.41619,  106.88762, 000000
2020-12-17 14:15:48.272835,  976.66412,  106.88762, 000000
2020-12-17 14:15:48.273091,  952.03691,  106.88762, 000000
2020-12-17 14:15:48.273347,  934.47297,  106.88762, 000000
2020-12-17 14:15:48.273602,  924.69006,  106.88762, 000000
2020-12-17 14:15:48.273859,  922.92743,  106.88762, 000000
2020-12-17 14:15:48.274115,  928.70026,  106.88762, 000000
2020-12-17 14:15:48.274371,  941.53088,  106.88762, 000000
