-0.08553934,0.00584186
-0.075612743,0.021325352
-0.065686146,0.036808843
-0.055759549,0.052292334
-0.045832952,0.067775825
-0.035906354,0.083259316
-0.025979757,2.330285418
-0.01605316,9.206635573
-0.006126563,15.30288101
0.003800034,21.97064466
0.013726631,28.09948498
0.023653229,34.05467781
0.049614424,41.62217593
0.076728178,47.74769411
0.103841932,54.02259474
0.130955685,60.60216255
0.336309393,66.7705833
0.371258807,74.2960503
0.406208221,80.82805028
0.441157635,87.36005026
0.476107049,93.90342332
0.511056462,100.4599319
0.546005876,106.9885537
0.58095529,113.6199506
0.615904704,120.3419096
0.650854118,126.9734542
0.685803532,133.6049989
0.720752946,140.2365435
0.75570236,146.7071537
0.790651774,153.0618843
0.825601188,158.1899255
0.863301034,163.6239143
0.901730347,171.486665
0.94015966,177.6478616
0.978588973,184.5804711
1.017018285,191.1673977
1.055447598,198.2174154
1.093876911,204.6244739
1.132306224,210.6537128
1.170735537,216.9335739
1.209164849,222.5575026
1.247594162,230.3444329
1.286023475,235.7976119
1.324452788,243.4300175
1.362882101,248.8755492
1.401311414,257.9262851
1.439740726,263.3357363
1.478170039,269.9195
1.516599352,276.5032636
1.555028665,283.0870273
1.593457978,290.1656815
1.63188729,295.9811061
1.670316603,302.5731931
1.708745916,309.2579715
1.747175229,316.8207219
1.785604542,322.2644604
1.824033855,330.1038814
1.862463167,335.7776057
1.90089248,342.3389342
1.939321793,347.8535845
1.977751106,353.7861727
2.016180419,360.8093212
2.054609731,367.0158811
2.093039044,375.2486659
2.131468357,381.2566054
2.164773582,389.0852764
2.196302822,394.9543222
2.227832063,401.3477087
2.259361303,407.4118479
2.291033207,413.1234027
2.330072985,419.9751003
2.369112763,426.0700768
2.408152541,433.5657299
2.447192318,439.4021732
2.486232096,447.151836
2.525271874,452.7123335
2.564311652,459.4074845
2.603351429,466.3714881
2.642391207,473.2341241
2.681430985,479.8953336
2.720470763,486.6104951
2.75951054,494.0967498
2.803575562,500.0570382
2.848613376,507.0706828
2.89365119,512.6944731
2.938689004,520.4174235
2.983726818,525.5341576
3.028764632,532.0531548
3.073802446,538.2699215
3.11884026,544.1026585
3.163878074,551.9373909
3.208915888,557.3790901
3.253953702,565.2547298
3.298991516,571.8719662
3.34402933,579.3555547
3.389067144,584.9736436
3.434104958,591.3755637
3.479142772,597.7331993
